date,state,district,pincode,enrol_0_5,enrol_5_17,enrol_18_plus,bio_update_child,bio_update_adult,demo_update_child,demo_update_adult,suspicion_score
2025-12-13,Andhra Pradesh,Cuddapah,516401,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2025-11-19,Maharashtra,Aurangabad,431101,4.0,1.0,0.0,7.0,10.0,1.0,41.0,10.0
2025-10-29,Telangana,Nalgonda,508255,3.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
2025-09-02,Goa,South Goa,403707,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0
2025-12-15,Tamil Nadu,Viluppuram,604202,1.0,1.0,0.0,2.0,3.0,0.0,10.0,3.0
2025-09-10,Telangana,Bhadradri Kothagudem,507133,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2025-12-24,Uttar Pradesh,Mathura,281203,1.0,3.0,0.0,0.0,0.0,3.0,17.0,0.0
2025-11-06,Punjab,Firozpur,152117,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-11-10,Uttar Pradesh,Azamgarh,223226,1.0,5.0,0.0,7.0,4.0,0.0,13.0,4.0
2025-11-11,Uttar Pradesh,Amethi,227817,2.0,0.0,0.0,6.0,4.0,0.0,10.0,4.0
2025-12-26,Madhya Pradesh,Bhopal,462046,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
2025-12-13,Uttar Pradesh,Jaunpur,222137,0.0,0.0,0.0,5.0,8.0,3.0,22.0,8.0
2025-11-17,Maharashtra,Raigarh,410208,1.0,1.0,0.0,0.0,0.0,2.0,42.0,0.0
2025-09-18,Uttar Pradesh,Ghazipur,233307,1.0,1.0,0.0,12.0,3.0,3.0,21.0,3.0
2025-09-03,Gujarat,Surat,394245,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
2025-09-16,Uttar Pradesh,Hathras,204212,1.0,0.0,0.0,51.0,14.0,1.0,39.0,14.0
2025-11-28,West Bengal,Murshidabad,731244,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2025-09-24,Assam,Cachar,788126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-25,Uttar Pradesh,Kushinagar *,274304,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
2025-06-01,Rajasthan,Jalor,343041,0.0,0.0,0.0,713.0,866.0,0.0,0.0,866.0
2025-10-15,Assam,Chirang,783394,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0
2025-12-15,Uttar Pradesh,Sonbhadra,231207,3.0,1.0,0.0,9.0,3.0,3.0,15.0,3.0
2025-12-07,Gujarat,Panchmahals,389340,0.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0
2025-11-28,West Bengal,Barddhaman,712134,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-09-13,Bihar,Begusarai,851122,0.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0
2025-11-07,Assam,Jorhat,785112,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0
2025-11-08,Madhya Pradesh,Betul,460110,4.0,0.0,0.0,8.0,8.0,7.0,10.0,8.0
2025-09-01,Karnataka,Udupi,576227,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2025-11-12,Karnataka,Vijayanagara,583224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-12-21,Madhya Pradesh,Sidhi,486669,3.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0
2025-09-18,Tamil Nadu,Virudhunagar,626123,3.0,0.0,0.0,5.0,24.0,0.0,0.0,24.0
2025-10-26,Chhattisgarh,Korba,495452,0.0,0.0,0.0,14.0,18.0,0.0,0.0,18.0
2025-06-01,Delhi,South East Delhi,110025,0.0,0.0,0.0,32.0,36.0,0.0,0.0,36.0
2025-11-09,Andhra Pradesh,Tirupati,524402,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-07-01,Punjab,Moga,142049,0.0,0.0,0.0,139.0,325.0,0.0,0.0,325.0
2025-12-15,Kerala,Malappuram,676510,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
2025-12-09,Bihar,Begusarai,851118,0.0,0.0,0.0,1.0,3.0,1.0,16.0,3.0
2025-12-06,Punjab,Faridkot,151205,0.0,0.0,0.0,9.0,10.0,2.0,6.0,10.0
2025-11-28,Karnataka,Ballari,583112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-09-10,Telangana,Jangoan,506145,0.0,1.0,0.0,4.0,8.0,1.0,23.0,8.0
2025-12-04,Uttar Pradesh,Agra,283126,0.0,0.0,0.0,13.0,11.0,0.0,0.0,11.0
2025-09-08,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,221304,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2025-11-25,Punjab,Jalandhar,144806,0.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0
2025-11-17,Odisha,Balangir,767048,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0
2025-09-13,West Bengal,Howrah,712408,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-12-16,Karnataka,Shivamogga,577225,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0
2025-12-07,Jammu and Kashmir,Budgam,191113,0.0,0.0,0.0,5.0,0.0,3.0,11.0,0.0
2025-09-19,Telangana,Nizamabad,503110,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2025-12-16,Karnataka,Vijayapura,586208,0.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0
2025-12-08,Karnataka,Bagalkot,587122,0.0,0.0,0.0,2.0,5.0,5.0,8.0,5.0
2025-12-26,West Bengal,Paschim Bardhaman,713340,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-12-31,Madhya Pradesh,Ujjain,456550,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,Karnataka,Mysuru,571110,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
2025-12-21,Odisha,Cuttack,754295,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-12-02,Andhra Pradesh,Anakapalli,531001,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2025-12-27,Karnataka,Bidar,585326,1.0,0.0,0.0,13.0,15.0,4.0,22.0,15.0
2025-12-27,Tamil Nadu,Chennai,600014,3.0,2.0,0.0,21.0,14.0,3.0,24.0,14.0
2025-12-08,Bihar,Khagaria,852161,0.0,0.0,0.0,27.0,17.0,10.0,49.0,17.0
2025-12-27,Bihar,Madhubani,847213,0.0,1.0,0.0,6.0,4.0,1.0,8.0,4.0
2025-12-20,Tamil Nadu,Nagapattinam,609118,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2025-12-03,West Bengal,Puruliya,723146,0.0,0.0,0.0,7.0,3.0,0.0,10.0,3.0
2025-12-19,West Bengal,North 24 Parganas,700056,0.0,0.0,0.0,8.0,8.0,0.0,16.0,8.0
2025-11-07,Punjab,Ludhiana,141413,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
2025-11-08,Bihar,Purnia,854114,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
2025-10-27,Jharkhand,Ramgarh,825316,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0
2025-11-27,Odisha,Kendujhar,758045,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0
2025-12-26,Assam,Charaideo,785693,1.0,1.0,0.0,6.0,1.0,4.0,6.0,1.0
2025-12-26,Uttar Pradesh,Saharanpur,247551,4.0,6.0,0.0,0.0,0.0,6.0,36.0,0.0
2025-04-01,Himachal Pradesh,Mandi,175029,0.0,0.0,0.0,179.0,224.0,0.0,0.0,224.0
2025-12-29,Chhattisgarh,Dakshin Bastar Dantewada,494115,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-09-16,Rajasthan,Jhunjhunu,333031,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
2025-11-10,Gujarat,Rajkot,363670,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2025-12-27,Uttarakhand,Tehri Garhwal,249186,2.0,0.0,0.0,7.0,2.0,0.0,2.0,2.0
2025-03-01,Tamil Nadu,Ramanathapuram,623120,0.0,0.0,0.0,172.0,79.0,14.0,291.0,79.0
2025-09-18,Tamil Nadu,Villupuram,604208,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
2025-11-18,Tamil Nadu,Salem,637102,2.0,0.0,0.0,17.0,23.0,2.0,6.0,23.0
2025-12-05,Assam,Bongaigaon,783389,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
2025-12-15,Maharashtra,Chandrapur,442907,6.0,0.0,0.0,9.0,22.0,0.0,0.0,22.0
2025-10-13,Andhra Pradesh,Prakasam,523356,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2025-11-13,Telangana,Jogulamba Gadwal,509135,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-09-02,Uttar Pradesh,Allahabad,212402,8.0,10.0,0.0,63.0,19.0,40.0,142.0,19.0
2025-12-05,Tamil Nadu,Thoothukkudi,628751,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0
2025-11-16,Kerala,Pathanamthitta,691526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,Tamil Nadu,Tiruvallur,601204,1.0,2.0,0.0,22.0,12.0,3.0,22.0,12.0
2025-09-23,Kerala,Malappuram,676510,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-26,Andhra Pradesh,Prakasam,523223,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-12-09,Tamil Nadu,Madurai,625014,0.0,0.0,0.0,15.0,14.0,0.0,0.0,14.0
2025-11-04,West Bengal,Bardhaman,713130,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0
2025-11-13,Andhra Pradesh,Tirupati,517589,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0
2025-09-06,Rajasthan,Jhunjhunun,333302,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-26,Tamil Nadu,Virudhunagar,626121,0.0,0.0,0.0,8.0,3.0,1.0,14.0,3.0
2025-07-01,Bihar,Munger,811212,0.0,0.0,0.0,139.0,169.0,0.0,0.0,169.0
2025-12-27,West Bengal,North Twenty Four Parganas,743329,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
2025-12-28,West Bengal,Purba Medinipur,721634,4.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0
2025-11-02,Tamil Nadu,Madurai,625022,3.0,1.0,0.0,34.0,12.0,0.0,0.0,12.0
2025-11-04,Bihar,Sitamarhi,843333,0.0,0.0,0.0,1.0,11.0,6.0,93.0,11.0
2025-11-12,Gujarat,Anand,388620,6.0,1.0,0.0,8.0,14.0,0.0,0.0,14.0
2025-09-23,Bihar,Samastipur,848115,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08,Andhra Pradesh,Nandyal,518135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-17,West Bengal,Purba Medinipur,721169,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2025-09-10,Andhra Pradesh,Parvathipuram Manyam,535501,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
2025-11-27,Maharashtra,Sangli,416402,0.0,0.0,0.0,0.0,0.0,3.0,99.0,0.0
2025-11-03,Gujarat,Surat,394620,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
2025-10-26,Himachal Pradesh,Shimla,171003,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2025-09-11,Bihar,Supaul,852111,5.0,1.0,0.0,9.0,16.0,2.0,129.0,16.0
2025-09-08,Odisha,Sambalpur,768002,1.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
2025-09-14,Maharashtra,Pune,413130,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-11-29,Karnataka,Bengaluru,560064,0.0,0.0,0.0,0.0,0.0,12.0,63.0,0.0
2025-10-30,Punjab,Shaheed Bhagat Singh Nagar,144421,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0
2025-09-18,Telangana,Adilabad,504219,0.0,0.0,0.0,2.0,5.0,0.0,4.0,5.0
2025-09-23,Madhya Pradesh,Chhatarpur,471405,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Andhra Pradesh,Nalgonda,508233,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0
2025-09-19,Gujarat,Chhotaudepur,391150,1.0,1.0,0.0,12.0,13.0,0.0,0.0,13.0
2025-11-10,Tamil Nadu,Erode,638452,1.0,0.0,0.0,13.0,6.0,3.0,13.0,6.0
2025-09-25,Sikkim,North Sikkim,737116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,West Bengal,Murshidabad,742225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,Andhra Pradesh,West Godavari,534196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-12-22,Telangana,Peddapalli,505208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-20,Telangana,Khammam,507165,2.0,0.0,0.0,1.0,0.0,5.0,11.0,0.0
2025-11-14,Telangana,Nizamabad,503218,2.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0
2025-09-06,Gujarat,Ahmedabad,380015,2.0,2.0,0.0,26.0,13.0,2.0,30.0,13.0
2025-12-29,Madhya Pradesh,Dindori,481884,8.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0
2025-10-13,Jharkhand,Bokaro,828404,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-10-24,Tamil Nadu,Kanyakumari,629501,0.0,0.0,0.0,3.0,1.0,2.0,5.0,1.0
2025-11-09,Maharashtra,Ahmadnagar,414307,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-11-16,Odisha,Bhadrak,756100,3.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0
2025-10-18,Uttar Pradesh,Kanpur Nagar,208027,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-14,Andhra Pradesh,Srikakulam,532312,0.0,0.0,0.0,0.0,3.0,7.0,20.0,3.0
2025-12-12,West Bengal,Barddhaman,713381,0.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0
2025-12-13,Gujarat,Vadodara,390001,0.0,0.0,0.0,25.0,10.0,0.0,0.0,10.0
2025-11-10,Maharashtra,Jalgaon,425101,1.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0
2025-11-01,Bihar,Jamui,811311,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
2025-12-06,Tamil Nadu,Nagapattinam,611103,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0
2025-12-26,Manipur,Imphal East,795114,1.0,0.0,0.0,11.0,4.0,6.0,20.0,4.0
2025-11-02,Tamil Nadu,Ramanathapuram,623518,2.0,1.0,0.0,4.0,2.0,2.0,1.0,2.0
2025-12-22,Madhya Pradesh,Shivpuri,473660,49.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2025-10-20,Tamil Nadu,Cuddalore,607106,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0
2025-11-04,Bihar,Lakhisarai,811107,0.0,0.0,0.0,0.0,1.0,1.0,18.0,1.0
2025-07-01,Uttar Pradesh,Basti,272155,0.0,0.0,0.0,414.0,280.0,0.0,0.0,280.0
2025-09-11,West Bengal,Darjeeling,734427,4.0,4.0,1.0,1.0,4.0,0.0,35.0,2.0
2025-09-20,Uttar Pradesh,Bulandshahr,203403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-12-19,Jharkhand,Pakaur,816107,0.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0
2025-11-03,Tamil Nadu,Salem,636122,4.0,0.0,0.0,7.0,7.0,2.0,11.0,7.0
2025-09-06,Punjab,Mansa,151503,0.0,0.0,0.0,8.0,18.0,1.0,7.0,18.0
2025-12-10,West Bengal,Bankura,713142,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2025-09-20,Bihar,Jehanabad,804407,0.0,1.0,0.0,4.0,10.0,0.0,0.0,10.0
2025-10-31,Maharashtra,Chhatrapati Sambhajinagar,431112,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
2025-11-12,Maharashtra,Sangli,416403,1.0,0.0,0.0,7.0,50.0,0.0,146.0,50.0
2025-11-06,West Bengal,Bankura,722208,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2025-11-11,West Bengal,Hugli,712306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-01,Odisha,Kendujhar,758025,1.0,0.0,0.0,6.0,8.0,2.0,6.0,8.0
2025-11-26,Tamil Nadu,Thoothukkudi,628004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-09-24,Karnataka,Hassan,573120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-03,Tamil Nadu,Sivaganga,630411,0.0,0.0,0.0,3.0,4.0,0.0,3.0,4.0
2025-10-27,Andhra Pradesh,Krishna,521330,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
2025-09-04,Uttar Pradesh,Kanpur Dehat,209312,1.0,2.0,0.0,9.0,5.0,4.0,27.0,5.0
2025-12-03,Assam,Chirang,783390,0.0,0.0,0.0,57.0,32.0,0.0,0.0,32.0
2025-12-11,Himachal Pradesh,Una,177109,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0
2025-09-02,Odisha,Jajapur,755009,2.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0
2025-09-20,Maharashtra,Satara,415508,2.0,1.0,0.0,108.0,24.0,1.0,11.0,24.0
2025-09-01,Maharashtra,Dhule,425404,1.0,0.0,0.0,8.0,12.0,0.0,11.0,12.0
2025-12-19,Assam,Udalguri,784527,0.0,0.0,0.0,1.0,3.0,1.0,9.0,3.0
2025-12-09,Gujarat,Vadodara,390020,0.0,0.0,0.0,7.0,13.0,0.0,0.0,13.0
2025-10-16,Madhya Pradesh,Indore,452005,1.0,0.0,1.0,15.0,14.0,4.0,20.0,7.0
2025-11-13,Assam,Jorhat,785635,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0
2025-09-15,Odisha,Sundergarh,770040,1.0,2.0,0.0,16.0,16.0,4.0,25.0,16.0
2025-10-27,Uttar Pradesh,Bara Banki,225412,0.0,0.0,0.0,15.0,16.0,0.0,0.0,16.0
2025-09-25,Rajasthan,Jodhpur,342802,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-08,Orissa,Nayagarh,752077,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2025-12-12,Delhi,South West Delhi,110028,0.0,0.0,0.0,9.0,7.0,2.0,7.0,7.0
2025-09-16,Uttar Pradesh,Baghpat,250615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-07,Punjab,Gurdaspur,145025,0.0,0.0,0.0,1.0,10.0,0.0,7.0,10.0
2025-04-01,Uttar Pradesh,Banda,210202,0.0,0.0,0.0,244.0,178.0,0.0,0.0,178.0
2025-10-25,West Bengal,Birbhum,731102,4.0,0.0,0.0,5.0,7.0,0.0,9.0,7.0
2025-10-13,Rajasthan,Udaipur,313001,13.0,4.0,0.0,0.0,1.0,1.0,41.0,1.0
2025-09-20,Tripura,South Tripura,799149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-09-09,Uttar Pradesh,Ambedkar Nagar,224155,3.0,5.0,0.0,12.0,7.0,2.0,23.0,7.0
2025-10-30,Bihar,Madhubani,847213,0.0,0.0,0.0,0.0,3.0,2.0,11.0,3.0
2025-11-05,Andhra Pradesh,Sri Potti Sriramulu Nellore,523115,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-07,Uttarakhand,Dehradun,248142,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0
2025-11-26,Haryana,Gurgaon,122009,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2025-10-22,Kerala,Palakkad,678007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-09-18,Uttar Pradesh,Kheri,262722,1.0,8.0,0.0,52.0,7.0,1.0,63.0,7.0
2025-10-15,Haryana,Hisar,125001,29.0,0.0,0.0,75.0,71.0,17.0,118.0,71.0
2025-12-14,Rajasthan,Deeg,321303,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2025-07-01,Assam,Nagaon,782445,0.0,0.0,0.0,37.0,103.0,0.0,0.0,103.0
2025-09-19,Madhya Pradesh,Ujjain,456335,18.0,0.0,0.0,15.0,7.0,4.0,17.0,7.0
2025-11-08,Madhya Pradesh,Ratlam,457340,4.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0
2025-12-23,Tamil Nadu,Erode,638005,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
2025-09-11,Jammu and Kashmir,Udhampur,182161,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-12-13,West Bengal,Paschim Medinipur,721124,0.0,0.0,0.0,1.0,2.0,0.0,7.0,2.0
2025-12-20,Maharashtra,Satara,415116,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
2025-12-14,Kerala,Thrissur,680310,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2025-09-03,Maharashtra,Nanded,431721,2.0,1.0,0.0,9.0,15.0,0.0,0.0,15.0
2025-12-26,Odisha,Mayurbhanj,757034,1.0,0.0,0.0,2.0,9.0,1.0,9.0,9.0
2025-12-13,Karnataka,Bengaluru,560094,0.0,0.0,0.0,13.0,8.0,0.0,11.0,8.0
2025-11-25,Bihar,Aurangabad,824114,0.0,0.0,0.0,2.0,5.0,0.0,3.0,5.0
2025-11-29,Kerala,Kozhikode,673513,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
2025-09-12,Telangana,Vikarabad,501106,1.0,0.0,0.0,10.0,0.0,1.0,15.0,0.0
2025-09-03,Andhra Pradesh,Hyderabad,500025,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
2025-11-18,Maharashtra,Dhule,424311,6.0,0.0,0.0,9.0,17.0,2.0,38.0,17.0
2025-11-14,West Bengal,Paschim Bardhaman,713130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-15,Odisha,Puri,752002,6.0,0.0,0.0,8.0,14.0,1.0,22.0,14.0
2025-12-07,Uttar Pradesh,Shahjahanpur,242127,0.0,0.0,0.0,34.0,10.0,4.0,43.0,10.0
2025-12-24,Andhra Pradesh,Parvathipuram Manyam,535521,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
2025-10-31,Maharashtra,Sangli,416316,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
2025-11-01,Tamil Nadu,Dindigul,624614,0.0,1.0,0.0,13.0,8.0,2.0,7.0,8.0
2025-09-14,Odisha,Khorda,752050,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
2025-10-25,Andhra Pradesh,West Godavari,534216,0.0,0.0,0.0,9.0,7.0,1.0,0.0,7.0
2025-10-19,Lakshadweep,Lakshadweep,682555,0.0,0.0,0.0,15.0,2.0,1.0,3.0,2.0
2025-11-05,Himachal Pradesh,Una,174314,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
2025-10-15,West Bengal,Barddhaman,713321,1.0,2.0,0.0,2.0,5.0,2.0,10.0,5.0
2025-09-06,Gujarat,Anand,388120,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0
2025-11-05,West Bengal,East Midnapore,721456,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2025-11-17,Tamil Nadu,Kancheepuram,600123,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
2025-12-12,Telangana,Vikarabad,509340,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
2025-12-29,Karnataka,Bijapur,586125,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
2025-12-14,Madhya Pradesh,Vidisha,464113,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2025-12-26,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533346,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0
2025-12-10,Karnataka,Belgaum,591110,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0
2025-10-25,Punjab,Ludhiana,141123,0.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0
2025-09-15,Kerala,Pathanamthitta,689711,1.0,0.0,0.0,1.0,12.0,1.0,4.0,12.0
2025-11-01,West Bengal,Puruliya,723103,1.0,0.0,0.0,7.0,10.0,0.0,0.0,10.0
2025-11-10,West Bengal,North Twenty Four Parganas,743136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-12-06,Odisha,Jagatsinghpur,754109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-16,Uttar Pradesh,Mau,276124,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-10-19,Bihar,Madhubani,847409,0.0,0.0,0.0,9.0,18.0,0.0,0.0,18.0
2025-12-09,Tamil Nadu,Salem,636121,0.0,0.0,0.0,15.0,12.0,0.0,0.0,12.0
2025-09-13,Bihar,Kaimur (Bhabua),821304,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-09-12,Maharashtra,Sindhudurg,416612,0.0,0.0,0.0,6.0,3.0,2.0,4.0,3.0
2025-12-01,Rajasthan,Alwar,301713,0.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0
2025-11-16,Andhra Pradesh,Mahabub Nagar,509129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-09-08,Karnataka,Ballari,583129,3.0,1.0,0.0,6.0,1.0,0.0,2.0,1.0
2025-09-24,Maharashtra,Dhule,424306,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-29,Tamil Nadu,Thanjavur,614204,0.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0
2025-10-27,Madhya Pradesh,Dewas,455339,2.0,0.0,0.0,9.0,10.0,0.0,0.0,10.0
2025-11-10,Maharashtra,Dhule,424006,2.0,0.0,0.0,2.0,29.0,0.0,14.0,29.0
2025-12-22,Chhattisgarh,Sarangarh-Bilaigarh,493222,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-09-11,Rajasthan,Jodhpur,342601,6.0,4.0,0.0,113.0,21.0,3.0,22.0,21.0
2025-09-17,Odisha,Baleswar,756025,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2025-09-04,Bihar,Saran,841225,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
2025-11-17,Himachal Pradesh,Solan,173209,2.0,0.0,0.0,6.0,4.0,1.0,0.0,4.0
2025-10-16,Maharashtra,Ahmadnagar,413706,1.0,0.0,0.0,10.0,12.0,1.0,50.0,12.0
2025-03-01,Andhra Pradesh,Khammam,507160,0.0,0.0,0.0,15.0,60.0,0.0,0.0,60.0
2025-12-03,Haryana,Panipat,132107,0.0,0.0,0.0,3.0,19.0,1.0,12.0,19.0
2025-10-31,Odisha,Baleswar,756043,1.0,0.0,0.0,8.0,5.0,2.0,6.0,5.0
2025-10-30,Madhya Pradesh,Raisen,464551,23.0,5.0,0.0,29.0,32.0,0.0,30.0,32.0
2025-10-16,Odisha,Angul,759105,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0
2025-11-27,Bihar,Gaya,823003,0.0,0.0,0.0,0.0,0.0,13.0,129.0,0.0
